obs_date,vintage_date,value
2023-01-01,2025-05-13,1112
2023-01-01,2025-06-10,1112
2023-01-01,2025-07-17,1112
2023-01-01,2025-08-12,1112
2023-01-01,2025-09-16,1112
2023-02-01,2024-02-13,1119
2023-02-01,2024-03-12,1119
2023-02-01,2024-04-16,1120
2023-02-01,2024-05-14,1120
2023-02-01,2024-06-11,1120
2023-02-01,2024-07-18,1120
2023-02-01,2024-08-13,1120
2023-02-01,2024-09-10,1120
2023-02-01,2024-10-15,1120
2023-02-01,2024-11-12,1120
2023-02-01,2024-12-17,1120
2023-02-01,2025-01-21,1120
2023-02-01,2025-02-18,1120
2023-02-01,2025-03-20,1120
2023-02-01,2025-04-15,1104
2023-02-01,2025-05-13,1104
2023-02-01,2025-06-10,1104
2023-02-01,2025-07-17,1104
2023-02-01,2025-08-12,1104
2023-02-01,2025-09-16,1104
2023-03-01,2024-02-13,1085
2023-03-01,2024-03-12,1085
2023-03-01,2024-04-16,1088
2023-03-01,2024-05-14,1086
2023-03-01,2024-06-11,1086
2023-03-01,2024-07-18,1086
2023-03-01,2024-08-13,1086
2023-03-01,2024-09-10,1086
2023-03-01,2024-10-15,1086
2023-03-01,2024-11-12,1086
2023-03-01,2024-12-17,1086
2023-03-01,2025-01-21,1086
2023-03-01,2025-02-18,1086
2023-03-01,2025-03-20,1086
2023-03-01,2025-04-15,1075
2023-03-01,2025-05-13,1075
2023-03-01,2025-06-10,1075
2023-03-01,2025-07-17,1075
2023-03-01,2025-08-12,1075
2023-03-01,2025-09-16,1075
2023-04-01,2024-02-13,1052
2023-04-01,2024-03-12,1052
2023-04-01,2024-04-16,1058
2023-04-01,2024-05-14,1058
2023-04-01,2024-06-11,1060
2023-04-01,2024-07-18,1060
2023-04-01,2024-08-13,1060
2023-04-01,2024-09-10,1060
2023-04-01,2024-10-15,1060
2023-04-01,2024-11-12,1060
2023-04-01,2024-12-17,1060
2023-04-01,2025-01-21,1060
2023-04-01,2025-02-18,1060
2023-04-01,2025-03-20,1060
2023-04-01,2025-04-15,1043
2023-04-01,2025-05-13,1043
2023-04-01,2025-06-10,1043
2023-04-01,2025-07-17,1043
2023-04-01,2025-08-12,1043
2023-04-01,2025-09-16,1043
2023-05-01,2024-02-13,1032
2023-05-01,2024-03-12,1032
2023-05-01,2024-04-16,1037
2023-05-01,2024-05-14,1037
2023-05-01,2024-06-11,1037
2023-05-01,2024-07-18,1039
2023-05-01,2024-08-13,1039
2023-05-01,2024-09-10,1039
2023-05-01,2024-10-15,1039
2023-05-01,2024-11-12,1039
2023-05-01,2024-12-17,1039
2023-05-01,2025-01-21,1039
2023-05-01,2025-02-18,1039
2023-05-01,2025-03-20,1039
2023-05-01,2025-04-15,1025
2023-05-01,2025-05-13,1025
2023-05-01,2025-06-10,1025
2023-05-01,2025-07-17,1025
2023-05-01,2025-08-12,1025
2023-05-01,2025-09-16,1025
2023-06-01,2024-02-13,1015
2023-06-01,2024-03-12,1015
2023-06-01,2024-04-16,1024
2023-06-01,2024-05-14,1024
2023-06-01,2024-06-11,1024
2023-06-01,2024-07-18,1024
2023-06-01,2024-08-13,1024
2023-06-01,2024-09-10,1024
2023-06-01,2024-10-15,1024
2023-06-01,2024-11-12,1024
2023-06-01,2024-12-17,1024
2023-06-01,2025-01-21,1024
2023-06-01,2025-02-18,1024
2023-06-01,2025-03-20,1024
2023-06-01,2025-04-15,1010
2023-06-01,2025-05-13,1010
2023-06-01,2025-06-10,1010
2023-06-01,2025-07-17,1010
2023-06-01,2025-08-12,1010
2023-06-01,2025-09-16,1010
2023-07-01,2024-02-13,994
2023-07-01,2024-03-12,994
2023-07-01,2024-04-16,997
2023-07-01,2024-05-14,997
2023-07-01,2024-06-11,997
2023-07-01,2024-07-18,997
2023-07-01,2024-08-13,997
2023-07-01,2024-09-10,1000
2023-07-01,2024-10-15,1000
2023-07-01,2024-11-12,1000
2023-07-01,2024-12-17,1000
2023-07-01,2025-01-21,1000
2023-07-01,2025-02-18,1000
2023-07-01,2025-03-20,1000
2023-07-01,2025-04-15,988
2023-07-01,2025-05-13,988
2023-07-01,2025-06-10,988
2023-07-01,2025-07-17,988
2023-07-01,2025-08-12,988
2023-07-01,2025-09-16,988
2023-08-01,2024-02-13,983
2023-08-01,2024-03-12,983
2023-08-01,2024-04-16,982
2023-08-01,2024-05-14,982
2023-08-01,2024-06-11,982
2023-08-01,2024-07-18,982
2023-08-01,2024-08-13,982
2023-08-01,2024-09-10,982
2023-08-01,2024-10-15,983
2023-08-01,2024-11-12,983
2023-08-01,2024-12-17,983
2023-08-01,2025-01-21,983
2023-08-01,2025-02-18,983
2023-08-01,2025-03-20,983
2023-08-01,2025-04-15,973
2023-08-01,2025-05-13,973
2023-08-01,2025-06-10,973
2023-08-01,2025-07-17,973
2023-08-01,2025-08-12,973
2023-08-01,2025-09-16,973
2023-09-01,2024-02-13,958
2023-09-01,2024-03-12,958
2023-09-01,2024-04-16,959
2023-09-01,2024-05-14,959
2023-09-01,2024-06-11,959
2023-09-01,2024-07-18,959
2023-09-01,2024-08-13,959
2023-09-01,2024-09-10,959
2023-09-01,2024-10-15,959
2023-09-01,2024-11-12,961
2023-09-01,2024-12-17,961
2023-09-01,2025-01-21,961
2023-09-01,2025-02-18,961
2023-09-01,2025-03-20,961
2023-09-01,2025-04-15,952
2023-09-01,2025-05-13,952
2023-09-01,2025-06-10,952
2023-09-01,2025-07-17,952
2023-09-01,2025-08-12,952
2023-09-01,2025-09-16,952
2023-10-01,2024-02-13,949
2023-10-01,2024-03-12,951
2023-10-01,2024-04-16,1034
2023-10-01,2024-05-14,1034
2023-10-01,2024-06-11,1034
2023-10-01,2024-07-18,1034
2023-10-01,2024-08-13,1034
2023-10-01,2024-09-10,1034
2023-10-01,2024-10-15,1034
2023-10-01,2024-11-12,1034
2023-10-01,2024-12-17,1035
2023-10-01,2025-01-21,955
2023-10-01,2025-02-18,955
2023-10-01,2025-03-20,955
2023-10-01,2025-04-15,948
2023-10-01,2025-05-13,948
2023-10-01,2025-06-10,948
2023-10-01,2025-07-17,948
2023-10-01,2025-08-12,948
2023-10-01,2025-09-16,948
2023-11-01,2024-02-13,934
2023-11-01,2024-03-12,933
2023-11-01,2024-04-16,929
2023-11-01,2024-05-14,929
2023-11-01,2024-06-11,929
2023-11-01,2024-07-18,929
2023-11-01,2024-08-13,929
2023-11-01,2024-09-10,929
2023-11-01,2024-10-15,929
2023-11-01,2024-11-12,929
2023-11-01,2024-12-17,929
2023-11-01,2025-01-21,930
2023-11-01,2025-02-18,930
2023-11-01,2025-03-20,930
2023-11-01,2025-04-15,924
2023-11-01,2025-05-13,924
2023-11-01,2025-06-10,924
2023-11-01,2025-07-17,924
2023-11-01,2025-08-12,924
2023-11-01,2025-09-16,924
2023-12-01,2024-02-13,932
2023-12-01,2024-03-12,928
2023-12-01,2024-04-16,923
2023-12-01,2024-05-14,924
2023-12-01,2024-06-11,924
2023-12-01,2024-07-18,924
2023-12-01,2024-08-13,924
2023-12-01,2024-09-10,924
2023-12-01,2024-10-15,924
2023-12-01,2024-11-12,924
2023-12-01,2024-12-17,924
2023-12-01,2025-01-21,924
2023-12-01,2025-02-18,929
2023-12-01,2025-03-20,929
2023-12-01,2025-04-15,916
2023-12-01,2025-05-13,916
2023-12-01,2025-06-10,916
2023-12-01,2025-07-17,916
2023-12-01,2025-08-12,916
2023-12-01,2025-09-16,916
2024-01-01,2024-03-12,908
2024-01-01,2024-04-16,910
2024-01-01,2024-05-14,911
2024-01-01,2024-06-11,916
2024-01-01,2024-07-18,916
2024-01-01,2024-08-13,916
2024-01-01,2024-09-10,916
2024-01-01,2024-10-15,916
2024-01-01,2024-11-12,916
2024-01-01,2024-12-17,916
2024-01-01,2025-01-21,916
2024-01-01,2025-02-18,916
2024-01-01,2025-03-20,914
2024-01-01,2025-04-15,904
2024-01-01,2025-05-13,904
2024-01-01,2025-06-10,904
2024-01-01,2025-07-17,904
2024-01-01,2025-08-12,904
2024-01-01,2025-09-16,904
2024-02-01,2024-04-16,916
2024-02-01,2024-05-14,913
2024-02-01,2024-06-11,919
2024-02-01,2024-07-18,919
2024-02-01,2024-08-13,919
2024-02-01,2024-09-10,919
2024-02-01,2024-10-15,919
2024-02-01,2024-11-12,919
2024-02-01,2024-12-17,919
2024-02-01,2025-01-21,919
2024-02-01,2025-02-18,919
2024-02-01,2025-03-20,919
2024-02-01,2025-04-15,905
2024-02-01,2025-05-13,905
2024-02-01,2025-06-10,905
2024-02-01,2025-07-17,905
2024-02-01,2025-08-12,905
2024-02-01,2025-09-16,905
2024-03-01,2024-05-14,898
2024-03-01,2024-06-11,908
2024-03-01,2024-07-18,908
2024-03-01,2024-08-13,909
2024-03-01,2024-09-10,909
2024-03-01,2024-10-15,909
2024-03-01,2024-11-12,909
2024-03-01,2024-12-17,909
2024-03-01,2025-01-21,909
2024-03-01,2025-02-18,909
2024-03-01,2025-03-20,909
2024-03-01,2025-04-15,893
2024-03-01,2025-05-13,892
2024-03-01,2025-06-10,892
2024-03-01,2025-07-17,892
2024-03-01,2025-08-12,892
2024-03-01,2025-09-16,892
2024-04-01,2024-06-11,904
2024-04-01,2024-07-18,905
2024-04-01,2024-08-13,906
2024-04-01,2024-09-10,899
2024-04-01,2024-10-15,899
2024-04-01,2024-11-12,899
2024-04-01,2024-12-17,899
2024-04-01,2025-01-21,899
2024-04-01,2025-02-18,899
2024-04-01,2025-03-20,899
2024-04-01,2025-04-15,886
2024-04-01,2025-05-13,886
2024-04-01,2025-06-10,886
2024-04-01,2025-07-17,886
2024-04-01,2025-08-12,886
2024-04-01,2025-09-16,886
2024-05-01,2024-07-18,889
2024-05-01,2024-08-13,888
2024-05-01,2024-09-10,880
2024-05-01,2024-10-15,875
2024-05-01,2024-11-12,875
2024-05-01,2024-12-17,875
2024-05-01,2025-01-21,875
2024-05-01,2025-02-18,875
2024-05-01,2025-03-20,875
2024-05-01,2025-04-15,868
2024-05-01,2025-05-13,868
2024-05-01,2025-06-10,868
2024-05-01,2025-07-17,870
2024-05-01,2025-08-12,870
2024-05-01,2025-09-16,870
2024-06-01,2024-08-13,884
2024-06-01,2024-09-10,872
2024-06-01,2024-10-15,869
2024-06-01,2024-11-12,866
2024-06-01,2024-12-17,866
2024-06-01,2025-01-21,866
2024-06-01,2025-02-18,866
2024-06-01,2025-03-20,866
2024-06-01,2025-04-15,859
2024-06-01,2025-05-13,859
2024-06-01,2025-06-10,859
2024-06-01,2025-07-17,859
2024-06-01,2025-08-12,863
2024-06-01,2025-09-16,863
2024-07-01,2024-09-10,857
2024-07-01,2024-10-15,856
2024-07-01,2024-11-12,853
2024-07-01,2024-12-17,850
2024-07-01,2025-01-21,850
2024-07-01,2025-02-18,850
2024-07-01,2025-03-20,850
2024-07-01,2025-04-15,845
2024-07-01,2025-05-13,845
2024-07-01,2025-06-10,845
2024-07-01,2025-07-17,845
2024-07-01,2025-08-12,845
2024-07-01,2025-09-16,847
2024-08-01,2024-10-15,841
2024-08-01,2024-11-12,840
2024-08-01,2024-12-17,837
2024-08-01,2025-01-21,836
2024-08-01,2025-02-18,836
2024-08-01,2025-03-20,836
2024-08-01,2025-04-15,832
2024-08-01,2025-05-13,832
2024-08-01,2025-06-10,832
2024-08-01,2025-07-17,832
2024-08-01,2025-08-12,832
2024-08-01,2025-09-16,832
2024-09-01,2024-11-12,831
2024-09-01,2024-12-17,828
2024-09-01,2025-01-21,827
2024-09-01,2025-02-18,828
2024-09-01,2025-03-20,828
2024-09-01,2025-04-15,823
2024-09-01,2025-05-13,823
2024-09-01,2025-06-10,823
2024-09-01,2025-07-17,823
2024-09-01,2025-08-12,823
2024-09-01,2025-09-16,823
2024-10-01,2024-12-17,818
2024-10-01,2025-01-21,813
2024-10-01,2025-02-18,814
2024-10-01,2025-03-20,815
2024-10-01,2025-04-15,862
2024-10-01,2025-05-13,862
2024-10-01,2025-06-10,862
2024-10-01,2025-07-17,862
2024-10-01,2025-08-12,862
2024-10-01,2025-09-16,863
2024-11-01,2025-01-21,812
2024-11-01,2025-02-18,818
2024-11-01,2025-03-20,820
2024-11-01,2025-04-15,806
2024-11-01,2025-05-13,806
2024-11-01,2025-06-10,806
2024-11-01,2025-07-17,806
2024-11-01,2025-08-12,806
2024-11-01,2025-09-16,806
2024-12-01,2025-02-18,819
2024-12-01,2025-03-20,821
2024-12-01,2025-04-15,803
2024-12-01,2025-05-13,804
2024-12-01,2025-06-10,804
2024-12-01,2025-07-17,804
2024-12-01,2025-08-12,804
2024-12-01,2025-09-16,804
2025-01-01,2025-03-20,816
2025-01-01,2025-04-15,799
2025-01-01,2025-05-13,801
2025-01-01,2025-06-10,799
2025-01-01,2025-07-17,799
2025-01-01,2025-08-12,799
2025-01-01,2025-09-16,799
2025-02-01,2025-04-15,781
2025-02-01,2025-05-13,783
2025-02-01,2025-06-10,782
2025-02-01,2025-07-17,783
2025-02-01,2025-08-12,783
2025-02-01,2025-09-16,783
2025-03-01,2025-05-13,761
2025-03-01,2025-06-10,760
2025-03-01,2025-07-17,763
2025-03-01,2025-08-12,762
2025-03-01,2025-09-16,762
2025-04-01,2025-06-10,736
2025-04-01,2025-07-17,738
2025-04-01,2025-08-12,738
2025-04-01,2025-09-16,739
2025-05-01,2025-07-17,727
2025-05-01,2025-08-12,725
2025-05-01,2025-09-16,726
2025-06-01,2025-08-12,718
2025-06-01,2025-09-16,720
2025-07-01,2025-09-16,728
